air_store_id,m0,m1,m2,m3,m6,m7,m8,m9,m10,m11
air_256be208a979e023,5.481481481481482,6.0,6.035714285714286,6.476190476190476,7.290322580645161,5.310344827586207,5.666666666666667,6.5,7.103448275862069,9.931034482758621
air_2570ccb93badde68,36.95652173913044,35.94,36.679245283018865,38.15217391304348,34.92,33.642857142857146,43.5,35.17857142857143,35.148148148148145,40.214285714285715
air_258ad2619d7bff9a,26.26923076923077,28.346153846153847,34.13793103448276,30.05,23.689655172413794,23.48148148148148,22.22222222222222,19.428571428571427,18.72,30.866666666666667
air_258dc112912fc458,62.52,63.65217391304348,61.88,63.44444444444444,66.42307692307692,63.75,66.36,61.61538461538461,60.28,65.4074074074074
air_25c583983246b7b0,21.125,0.0,8.3,22.941176470588236,5.5,20.586206896551722,21.620689655172413,20.032258064516128,20.233333333333334,27.0
air_25d8e5cc57dd87d9,23.0,26.96153846153846,26.017241379310345,25.404255319148938,20.074074074074073,18.785714285714285,20.11111111111111,20.433333333333334,23.703703703703702,26.535714285714285
air_25e9888d30b386df,10.714285714285714,8.461538461538462,7.545454545454546,10.0,4.72,3.8947368421052633,5.055555555555555,3.3636363636363638,4.470588235294118,4.521739130434782
air_2634e41551e9807d,12.90566037735849,11.714285714285714,12.693548387096774,13.76923076923077,9.0,9.714285714285714,9.107142857142858,11.0,10.689655172413794,14.0
air_26c5bbeb7bb82bf1,23.790697674418606,28.53191489361702,31.865384615384617,27.813953488372093,22.666666666666668,18.9,19.6,28.653846153846153,27.68,37.48
air_26f10355d9b4d82a,26.333333333333332,29.583333333333332,30.555555555555557,32.68421052631579,22.037037037037038,21.84,20.653846153846153,31.653846153846153,31.384615384615383,37.96153846153846
air_2703dcb33192b181,0.0,0.0,0.0,0.0,48.5,43.34615384615385,48.6,65.0,0.0,0.0
air_275732a5db46f4d3,15.533333333333333,16.844444444444445,15.770833333333334,15.536585365853659,16.56,13.625,15.75,18.84,19.608695652173914,18.652173913043477
air_27e991812b0d9c92,27.25581395348837,34.21739130434783,36.69230769230769,34.45454545454545,27.041666666666668,24.391304347826086,24.541666666666668,27.083333333333332,26.333333333333332,39.95
air_28064154614b2e6c,18.933333333333334,22.178571428571427,22.129032258064516,21.40909090909091,20.161290322580644,18.322580645161292,19.266666666666666,18.451612903225808,21.9,28.580645161290324
air_287d2de7d3c93406,24.24137931034483,23.017543859649123,23.508196721311474,20.057692307692307,26.419354838709676,22.821428571428573,21.533333333333335,21.096774193548388,18.466666666666665,20.70967741935484
air_28a9fa1ec0839375,27.851063829787233,29.46511627906977,33.31111111111111,30.55,34.72727272727273,33.125,30.869565217391305,35.095238095238095,29.26086956521739,33.72
air_28dbe91c4c9656be,24.5,38.107142857142854,40.16129032258065,35.68181818181818,0.0,0.0,0.0,0.0,0.0,0.0
air_290e7a57b390f78e,11.121951219512194,10.125,12.395833333333334,11.58974358974359,10.15,9.0,10.095238095238095,7.631578947368421,10.0,12.0
air_298513175efdf261,27.06779661016949,26.203703703703702,28.06896551724138,28.979166666666668,26.833333333333332,25.366666666666667,27.2,30.862068965517242,32.18518518518518,31.74074074074074
air_2a184c1745274b2b,5.230769230769231,3.857142857142857,4.379310344827586,4.045454545454546,6.290322580645161,5.774193548387097,6.296296296296297,5.933333333333334,6.172413793103448,6.071428571428571
air_2a24aec099333f39,5.809523809523809,5.571428571428571,5.5,7.5,5.92,5.714285714285714,4.956521739130435,6.166666666666667,6.391304347826087,5.666666666666667
air_2a3743e37aab04b4,11.634146341463415,14.565217391304348,15.529411764705882,13.121951219512194,15.074074074074074,16.884615384615383,14.84,14.653846153846153,15.884615384615385,18.92
air_2a485b92210c98b5,23.0,29.344827586206897,24.181818181818183,20.772727272727273,0.0,0.0,0.0,0.0,0.0,4.0
air_2a7f14da7fe0f699,21.32,21.782608695652176,22.68,28.05263157894737,19.964285714285715,19.692307692307693,19.85185185185185,19.846153846153847,24.307692307692307,21.607142857142858
air_2aab19554f91ff82,29.431818181818183,34.91836734693877,41.056603773584904,39.355555555555554,31.26923076923077,29.2,29.32,27.807692307692307,30.0,45.291666666666664
air_2ac361b97630e2df,9.935483870967742,10.642857142857142,10.7,12.0,12.966666666666667,10.586206896551724,9.517241379310345,9.35483870967742,13.433333333333334,12.833333333333334
air_2b8b29ddfd35018e,12.070175438596491,10.736842105263158,13.819672131147541,11.846153846153847,15.129032258064516,11.096774193548388,14.4,15.433333333333334,11.482758620689655,16.0
air_2b9bc9f5f5168ea1,16.23076923076923,18.2,18.517241379310345,20.31578947368421,22.774193548387096,19.214285714285715,20.96153846153846,16.785714285714285,18.25,24.451612903225808
air_2bffb19a24d11729,14.76923076923077,14.428571428571429,13.357142857142858,11.954545454545455,21.29032258064516,20.892857142857142,22.310344827586206,20.379310344827587,21.275862068965516,16.862068965517242
air_2c505f9ad67d4635,19.08,15.807692307692308,15.67741935483871,15.428571428571429,23.29032258064516,18.75862068965517,18.933333333333334,17.129032258064516,20.5,15.73076923076923
air_2c6c79d597e48096,18.181818181818183,19.333333333333332,18.56,16.666666666666668,16.695652173913043,10.72,15.833333333333334,15.92,12.576923076923077,24.884615384615383
air_2c6fef1ce0e13a5a,28.3,27.071428571428573,24.35483870967742,32.36363636363637,30.14814814814815,24.0,24.966666666666665,27.967741935483872,22.8,42.12903225806452
air_2c989829acbd1c6b,26.953488372093023,25.872340425531913,29.96078431372549,29.341463414634145,32.125,29.6,28.958333333333332,27.083333333333332,22.47826086956522,24.653846153846153
air_2cee51fa6fdf6c0d,18.5,19.096153846153847,22.71153846153846,18.288888888888888,17.03448275862069,13.541666666666666,19.0,23.25,17.642857142857142,22.32
air_2d3afcb91762fe01,38.270833333333336,37.61224489795919,39.907407407407405,40.044444444444444,46.53846153846154,39.857142857142854,36.88461538461539,37.0,40.84615384615385,42.22222222222222
air_2d78d9a1f4dd02ca,10.043478260869565,13.608695652173912,10.11111111111111,11.722222222222221,20.73076923076923,19.037037037037038,14.785714285714286,14.074074074074074,12.038461538461538,15.44
air_2e7cb1f1a2a9cd6a,25.095238095238095,27.916666666666668,30.923076923076923,25.63157894736842,29.28,26.40909090909091,25.458333333333332,25.153846153846153,25.0,37.91304347826087
air_2f8ced25216df926,13.357142857142858,19.5,34.25806451612903,13.909090909090908,9.580645161290322,10.714285714285714,11.333333333333334,12.161290322580646,13.633333333333333,23.29032258064516
air_2fc149abe33adcb4,28.16,28.208333333333332,34.07692307692308,33.72222222222222,41.5,37.21739130434783,37.2,40.48148148148148,32.5,30.814814814814813
air_2fc478dc9f0a6b31,10.222222222222221,13.375,12.56,11.588235294117647,12.192307692307692,10.407407407407407,12.807692307692308,9.954545454545455,8.74074074074074,15.172413793103448
air_2fed81034f8834e5,37.21739130434783,33.30769230769231,25.464285714285715,21.05263157894737,33.888888888888886,23.75,32.5,37.82142857142857,38.88,33.357142857142854
air_303bac187b53083a,7.285714285714286,9.9,8.541666666666666,10.538461538461538,7.0,7.777777777777778,10.882352941176471,8.5,9.55,10.0
air_310e467e6e625004,14.210526315789474,15.285714285714286,17.08,15.222222222222221,13.782608695652174,11.75,12.208333333333334,14.565217391304348,13.333333333333334,17.93103448275862
air_3155ee23d92202da,13.88888888888889,17.416666666666668,17.40625,18.692307692307693,16.94736842105263,16.785714285714285,17.263157894736842,22.130434782608695,19.454545454545453,14.0
air_31c753b48a657b6c,21.083333333333332,19.791666666666668,24.555555555555557,24.57894736842105,0.0,0.0,0.0,0.0,0.0,22.470588235294116
air_32460819c7600037,36.270833333333336,38.0,43.67272727272727,45.84444444444444,38.370370370370374,40.82142857142857,42.65384615384615,45.88461538461539,41.74074074074074,46.5
air_324f7c39a8410e7c,19.074074074074073,11.481481481481481,15.862068965517242,11.80952380952381,13.037037037037036,14.214285714285714,14.96551724137931,13.866666666666667,12.344827586206897,16.933333333333334
air_326ca454ef3558bc,32.470588235294116,26.272727272727273,32.622950819672134,27.571428571428573,25.8,25.137931034482758,26.11111111111111,27.85185185185185,25.115384615384617,46.142857142857146
air_32b02ba5dc2027f4,26.535714285714285,21.40740740740741,31.733333333333334,29.818181818181817,36.53333333333333,33.83870967741935,25.76,28.612903225806452,28.033333333333335,51.36666666666667
air_32c61b620a766138,19.96551724137931,20.25,25.225806451612904,27.90909090909091,36.32258064516129,32.193548387096776,25.333333333333332,23.64516129032258,20.033333333333335,29.516129032258064
air_32f5d7cd696e3c4a,15.884615384615385,15.285714285714286,17.580645161290324,22.727272727272727,24.266666666666666,19.5,19.5,18.96551724137931,18.166666666666668,18.24137931034483
air_33b01025210d6007,9.217391304347826,10.12,10.925925925925926,10.285714285714286,11.214285714285714,9.26923076923077,9.833333333333334,9.928571428571429,9.923076923076923,15.107142857142858
air_3440e0ea1b70a99b,24.333333333333332,25.571428571428573,34.29032258064516,29.0,34.225806451612904,27.193548387096776,29.1,31.64516129032258,29.766666666666666,35.53333333333333
air_346ade7d29230634,9.478260869565217,9.933333333333334,9.73076923076923,9.23913043478261,9.25925925925926,8.827586206896552,7.076923076923077,7.555555555555555,8.26923076923077,12.923076923076923
air_347be2c4feeb408b,24.041666666666668,24.17391304347826,25.428571428571427,20.5,26.68,21.869565217391305,22.92,24.923076923076923,23.807692307692307,25.333333333333332
air_349278fa964bb12f,17.392857142857142,19.178571428571427,19.870967741935484,18.454545454545453,16.032258064516128,16.419354838709676,17.1,18.612903225806452,16.833333333333332,16.903225806451612
air_3525f11ef0bf0c35,32.71111111111111,40.02,52.48,48.82608695652174,58.285714285714285,55.2,44.2962962962963,39.32,27.076923076923077,26.48148148148148
air_35512c42db0868da,7.741935483870968,7.424242424242424,10.35483870967742,9.66,9.903225806451612,9.0,10.266666666666667,12.0,12.206896551724139,10.35483870967742
air_3561fd1c0bce6a95,13.958333333333334,13.3125,12.527272727272727,16.272727272727273,17.03846153846154,14.12,15.0,20.958333333333332,17.444444444444443,16.5
air_35c4732dcbfe31be,7.767857142857143,6.907407407407407,6.827586206896552,7.8936170212765955,9.827586206896552,8.535714285714286,8.551724137931034,7.366666666666666,6.551724137931035,9.366666666666667
air_36429b5ca4407b3e,17.73076923076923,23.541666666666668,24.586206896551722,18.5,26.48148148148148,23.384615384615383,19.576923076923077,19.59259259259259,20.535714285714285,30.037037037037038
air_36bcf77d3382d36e,30.9,31.31578947368421,31.274193548387096,31.115384615384617,33.645161290322584,31.516129032258064,32.4,30.903225806451612,29.4,35.483870967741936
air_37189c92b6c761ec,35.25714285714286,23.875,26.367346938775512,18.789473684210527,15.655172413793103,17.692307692307693,14.241379310344827,16.620689655172413,14.071428571428571,23.344827586206897
air_375a5241615b5e22,7.85,7.24,8.266666666666667,7.428571428571429,9.566666666666666,9.869565217391305,9.11111111111111,8.285714285714286,10.851851851851851,13.333333333333334
air_382f5ace4e2247b8,5.1,6.714285714285714,11.956521739130435,7.722222222222222,2.3157894736842106,5.526315789473684,6.739130434782608,9.681818181818182,6.681818181818182,7.3478260869565215
air_383f5b2f8d345a49,11.758620689655173,12.017543859649123,13.370967741935484,12.807692307692308,8.3,8.166666666666666,8.566666666666666,8.258064516129032,8.066666666666666,7.838709677419355
